DDT Code,DDT Name,IW Code,LOC Code,IW Code printed on Ticket,Coolant,,Oil Filter,,Air Filter,,Brake Fluid,,Spark Plug,,CLUTCH - BEARING,,CLUTCH - COVER ASSY,,CLUTCH - CYLINDER ASSY,,CLUTCH - DISC,,CLUTCH - SET,,Clutch Kit,,Brake Pad,,Brake Shoe,,BEARING -Wheel,,HEADLAMP,,TAIL LIGHT,, AIR DRYING SEALER,,MASKING TAPE,,SEALENT,,RUST SMASH,,Total Tickets
KA01,Nema Auto Spares,WKA0123987,HLY,HLY-WKA0123987,1,0123987CO-111847-1,4,0123987OF-111842-4,0,-,1,0123987BF-111825-1,4,0123987SP-111849-4,0,-,0,-,0,-,0,-,0,-,1,0123987CK-111826-1,0,-,0,-,2,0123987WB-111848-2,0,-,0,-,1,0123987ADS-111850-1,1,0123987MT-111852-1,1,0123987SEA-111849-1,1,0123987RS-111839-1,10
KA01,Nema Auto Spares,WKA010143230,MAT,MAT-WKA010143230,0,-,4,0101432OF-111843-4,2,0101432AF-111841-2,1,0101432BF-111826-1,4,0101432SP-111850-4,0,-,0,-,0,-,0,-,1,0101432CS-111851-1,1,0101432CK-111827-1,0,-,1,0101432BS-111844-1,2,0101432WB-111849-2,0,-,0,-,1,0101432ADS-111851-1,1,0101432MT-111853-1,1,0101432SEA-111850-1,1,0101432RS-111840-1,12
KA01,Nema Auto Spares,WKA0114992,MAT,MAT-WKA0114992,1,0114992CO-111848-1,0,-,0,-,1,0114992BF-111827-1,4,0114992SP-111851-4,0,-,0,-,0,-,0,-,1,0114992CS-111852-1,1,0114992CK-111828-1,0,-,0,-,2,0114992WB-111850-2,0,-,0,-,1,0114992ADS-111852-1,1,0114992MT-111854-1,1,0114992SEA-111851-1,1,0114992RS-111841-1,10
KA01,Nema Auto Spares,WKA0152755,KAM,KAM-WKA0152755,0,-,0,-,0,-,1,0152755BF-111828-1,4,0152755SP-111852-4,0,-,0,-,0,-,0,-,1,0152755CS-111853-1,1,0152755CK-111829-1,0,-,0,-,0,-,0,-,0,-,1,0152755ADS-111853-1,1,0152755MT-111855-1,1,0152755SEA-111852-1,1,0152755RS-111842-1,8
KA01,Nema Auto Spares,WKA0115002,RAJ,RAJ-WKA0115002,1,0115002CO-111849-1,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,0115002WB-111851-2,0,-,0,-,0,-,1,0115002MT-111856-1,1,0115002SEA-111853-1,1,0115002RS-111843-1,5
KA01,Nema Auto Spares,WKA010124883,OMR,OMR-WKA010124883,0,-,4,0101248OF-111844-4,2,0101248AF-111842-2,0,-,4,0101248SP-111853-4,0,-,0,-,0,-,0,-,1,0101248CS-111854-1,1,0101248CK-111830-1,0,-,0,-,2,0101248WB-111852-2,0,-,0,-,1,0101248ADS-111854-1,1,0101248MT-111857-1,0,-,1,0101248RS-111844-1,9
KA01,Nema Auto Spares,WKA010143004,MAT,MAT-WKA010143004,1,0101430CO-111850-1,4,0101430OF-111845-4,2,0101430AF-111843-2,1,0101430BF-111829-1,4,0101430SP-111854-4,0,-,0,-,1,0101430CYA-111812-1,0,-,1,0101430CS-111855-1,1,0101430CK-111831-1,1,0101430BP-111834-1,1,0101430BS-111845-1,2,0101430WB-111853-2,0,-,0,-,1,0101430ADS-111855-1,1,0101430MT-111858-1,1,0101430SEA-111854-1,1,0101430RS-111845-1,15
KA01,Nema Auto Spares,WKA0122315,KOL,KOL-WKA0122315,0,-,4,0122315OF-111846-4,0,-,0,-,4,0122315SP-111855-4,0,-,0,-,0,-,0,-,1,0122315CS-111856-1,1,0122315CK-111832-1,0,-,1,0122315BS-111846-1,2,0122315WB-111854-2,0,-,0,-,1,0122315ADS-111856-1,1,0122315MT-111859-1,1,0122315SEA-111855-1,0,-,9
KA01,Nema Auto Spares,WKA0119121,JHL,JHL-WKA0119121,0,-,0,-,0,-,1,0119121BF-111830-1,0,-,0,-,0,-,0,-,0,-,1,0119121CS-111857-1,1,0119121CK-111833-1,0,-,0,-,2,0119121WB-111855-2,0,-,0,-,1,0119121ADS-111857-1,1,0119121MT-111860-1,0,-,1,0119121RS-111846-1,7
KA01,Nema Auto Spares,WKA0134426,KOL,KOL-WKA0134426,0,-,4,0134426OF-111847-4,2,0134426AF-111844-2,1,0134426BF-111831-1,4,0134426SP-111856-4,0,-,0,-,0,-,0,-,1,0134426CS-111858-1,1,0134426CK-111834-1,0,-,0,-,2,0134426WB-111856-2,0,-,0,-,1,0134426ADS-111858-1,1,0134426MT-111861-1,1,0134426SEA-111856-1,1,0134426RS-111847-1,11
KA01,Nema Auto Spares,WKA0149552,KAM,KAM-WKA0149552,0,-,4,0149552OF-111848-4,0,-,0,-,4,0149552SP-111857-4,0,-,0,-,0,-,0,-,1,0149552CS-111859-1,1,0149552CK-111835-1,0,-,0,-,0,-,0,-,0,-,1,0149552ADS-111859-1,1,0149552MT-111862-1,1,0149552SEA-111857-1,1,0149552RS-111848-1,8
KA01,Nema Auto Spares,WKA0159151,KOL,KOL-WKA0159151,0,-,4,0159151OF-111849-4,2,0159151AF-111845-2,0,-,4,0159151SP-111858-4,1,0159151CB-111833-1,0,-,0,-,0,-,1,0159151CS-111860-1,1,0159151CK-111836-1,0,-,0,-,2,0159151WB-111857-2,0,-,0,-,1,0159151ADS-111860-1,1,0159151MT-111863-1,1,0159151SEA-111858-1,0,-,10
KA01,Nema Auto Spares,WKA0105886,RAJ,RAJ-WKA0105886,1,0105886CO-111851-1,4,0105886OF-111850-4,2,0105886AF-111846-2,0,-,4,0105886SP-111859-4,0,-,0,-,1,0105886CYA-111813-1,0,-,0,-,1,0105886CK-111837-1,0,-,0,-,2,0105886WB-111858-2,0,-,0,-,1,0105886ADS-111861-1,1,0105886MT-111864-1,1,0105886SEA-111859-1,1,0105886RS-111849-1,11
KA01,Nema Auto Spares,WKA0114950,RAJ,RAJ-WKA0114950,0,-,4,0114950OF-111851-4,2,0114950AF-111847-2,0,-,4,0114950SP-111860-4,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,0114950WB-111859-2,0,-,0,-,1,0114950ADS-111862-1,1,0114950MT-111865-1,1,0114950SEA-111860-1,1,0114950RS-111850-1,8
KA01,Nema Auto Spares,WKA0130333,KAO,KAO-WKA0130333,0,-,4,0130333OF-111852-4,0,-,0,-,4,0130333SP-111861-4,0,-,0,-,1,0130333CYA-111814-1,0,-,0,-,1,0130333CK-111838-1,0,-,0,-,0,-,0,-,0,-,1,0130333ADS-111863-1,1,0130333MT-111866-1,1,0130333SEA-111861-1,1,0130333RS-111851-1,8
KA01,Nema Auto Spares,WKA0125366,HLY,HLY-WKA0125366,0,-,4,0125366OF-111853-4,2,0125366AF-111848-2,0,-,4,0125366SP-111862-4,0,-,0,-,0,-,0,-,1,0125366CS-111861-1,0,-,0,-,0,-,2,0125366WB-111860-2,0,-,0,-,1,0125366ADS-111864-1,1,0125366MT-111867-1,1,0125366SEA-111862-1,0,-,8
KA01,Nema Auto Spares,WKA0102566,RAJ,RAJ-WKA0102566,0,-,4,0102566OF-111854-4,2,0102566AF-111849-2,0,-,4,0102566SP-111863-4,0,-,0,-,1,0102566CYA-111815-1,0,-,0,-,0,-,0,-,0,-,2,0102566WB-111861-2,0,-,0,-,1,0102566ADS-111865-1,1,0102566MT-111868-1,1,0102566SEA-111863-1,1,0102566RS-111852-1,9
KA01,Nema Auto Spares,WKA0114973,RAJ,RAJ-WKA0114973,0,-,0,-,0,-,1,0114973BF-111832-1,4,0114973SP-111864-4,0,-,0,-,1,0114973CYA-111816-1,0,-,0,-,1,0114973CK-111839-1,0,-,0,-,0,-,0,-,0,-,0,-,1,0114973MT-111869-1,1,0114973SEA-111864-1,1,0114973RS-111853-1,7
KA01,Nema Auto Spares,WKA0160279,JHL,JHL-WKA0160279,0,-,4,0160279OF-111855-4,2,0160279AF-111850-2,0,-,4,0160279SP-111865-4,0,-,0,-,0,-,0,-,0,-,1,0160279CK-111840-1,0,-,0,-,2,0160279WB-111862-2,0,-,0,-,1,0160279ADS-111866-1,1,0160279MT-111870-1,1,0160279SEA-111865-1,1,0160279RS-111854-1,9
KA01,Nema Auto Spares,WKA0106826,RAJ,RAJ-WKA0106826,0,-,4,0106826OF-111856-4,2,0106826AF-111851-2,0,-,4,0106826SP-111866-4,0,-,0,-,0,-,0,-,0,-,1,0106826CK-111841-1,0,-,0,-,2,0106826WB-111863-2,0,-,0,-,1,0106826ADS-111867-1,1,0106826MT-111871-1,1,0106826SEA-111866-1,1,0106826RS-111855-1,9
KA01,Nema Auto Spares,WKA0120134,KOL,KOL-WKA0120134,0,-,4,0120134OF-111857-4,2,0120134AF-111852-2,0,-,4,0120134SP-111867-4,0,-,0,-,1,0120134CYA-111817-1,0,-,1,0120134CS-111862-1,1,0120134CK-111842-1,1,0120134BP-111835-1,1,0120134BS-111847-1,2,0120134WB-111864-2,0,-,0,-,1,0120134ADS-111868-1,1,0120134MT-111872-1,1,0120134SEA-111867-1,1,0120134RS-111856-1,13
KA01,Nema Auto Spares,WKA0114985,RAJ,RAJ-WKA0114985,0,-,4,0114985OF-111858-4,0,-,1,0114985BF-111833-1,4,0114985SP-111868-4,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,0114985WB-111865-2,0,-,0,-,1,0114985ADS-111869-1,1,0114985MT-111873-1,1,0114985SEA-111868-1,1,0114985RS-111857-1,8
KA01,Nema Auto Spares,WKA0114971,RAJ,RAJ-WKA0114971,0,-,0,-,2,0114971AF-111853-2,1,0114971BF-111834-1,0,-,0,-,0,-,0,-,0,-,0,-,1,0114971CK-111843-1,0,-,0,-,2,0114971WB-111866-2,0,-,0,-,1,0114971ADS-111870-1,1,0114971MT-111874-1,1,0114971SEA-111869-1,1,0114971RS-111858-1,8
KA01,Nema Auto Spares,WKA0152990,HLY,HLY-WKA0152990,0,-,4,0152990OF-111859-4,2,0152990AF-111854-2,1,0152990BF-111835-1,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,0152990ADS-111871-1,1,0152990MT-111875-1,1,0152990SEA-111870-1,1,0152990RS-111859-1,7
KA01,Nema Auto Spares,WKA0148934,KOL,KOL-WKA0148934,0,-,4,0148934OF-111860-4,0,-,1,0148934BF-111836-1,4,0148934SP-111869-4,0,-,0,-,0,-,0,-,0,-,1,0148934CK-111844-1,0,-,0,-,2,0148934WB-111867-2,0,-,0,-,1,0148934ADS-111872-1,1,0148934MT-111876-1,1,0148934SEA-111871-1,1,0148934RS-111860-1,9
KA01,Nema Auto Spares,WKA0127192,JHL,JHL-WKA0127192,0,-,4,0127192OF-111861-4,2,0127192AF-111855-2,1,0127192BF-111837-1,4,0127192SP-111870-4,0,-,0,-,0,-,0,-,0,-,1,0127192CK-111845-1,0,-,1,0127192BS-111848-1,2,0127192WB-111868-2,0,-,0,-,1,0127192ADS-111873-1,1,0127192MT-111877-1,1,0127192SEA-111872-1,1,0127192RS-111861-1,11
KA01,Nema Auto Spares,WKA0110018,BNG,BNG-WKA0110018,0,-,0,-,0,-,0,-,4,0110018SP-111871-4,0,-,0,-,0,-,0,-,0,-,1,0110018CK-111846-1,0,-,0,-,0,-,0,-,0,-,1,0110018ADS-111874-1,1,0110018MT-111878-1,1,0110018SEA-111873-1,1,0110018RS-111862-1,6
KA01,Nema Auto Spares,WKA0115720,MAT,MAT-WKA0115720,0,-,4,0115720OF-111862-4,2,0115720AF-111856-2,0,-,4,0115720SP-111872-4,0,-,0,-,1,0115720CYA-111818-1,0,-,0,-,1,0115720CK-111847-1,0,-,0,-,2,0115720WB-111869-2,1,0115720HL-111842-1,0,-,1,0115720ADS-111875-1,1,0115720MT-111879-1,0,-,1,0115720RS-111863-1,10
KA01,Nema Auto Spares,WKA0156596,KOL,KOL-WKA0156596,0,-,4,0156596OF-111863-4,2,0156596AF-111857-2,0,-,4,0156596SP-111873-4,0,-,0,-,1,0156596CYA-111819-1,0,-,1,0156596CS-111863-1,1,0156596CK-111848-1,0,-,0,-,2,0156596WB-111870-2,0,-,0,-,1,0156596ADS-111876-1,1,0156596MT-111880-1,1,0156596SEA-111874-1,0,-,10
KA01,Nema Auto Spares,WKA010144563,OMR,OMR-WKA010144563,0,-,0,-,0,-,0,-,4,0101445SP-111874-4,0,-,0,-,0,-,0,-,1,0101445CS-111864-1,1,0101445CK-111849-1,0,-,0,-,0,-,0,-,0,-,1,0101445ADS-111877-1,1,0101445MT-111881-1,1,0101445SEA-111875-1,1,0101445RS-111864-1,7
KA01,Nema Auto Spares,WKA0148971,KOL,KOL-WKA0148971,0,-,4,0148971OF-111864-4,2,0148971AF-111858-2,0,-,4,0148971SP-111875-4,0,-,0,-,1,0148971CYA-111820-1,0,-,1,0148971CS-111865-1,1,0148971CK-111850-1,0,-,0,-,2,0148971WB-111871-2,0,-,0,-,1,0148971ADS-111878-1,1,0148971MT-111882-1,1,0148971SEA-111876-1,0,-,10
KA01,Nema Auto Spares,WKA0107932,OMR,OMR-WKA0107932,0,-,4,0107932OF-111865-4,2,0107932AF-111859-2,0,-,4,0107932SP-111876-4,0,-,0,-,1,0107932CYA-111821-1,0,-,1,0107932CS-111866-1,1,0107932CK-111851-1,0,-,0,-,2,0107932WB-111872-2,1,0107932HL-111843-1,0,-,1,0107932ADS-111879-1,1,0107932MT-111883-1,1,0107932SEA-111877-1,1,0107932RS-111865-1,12
KA01,Nema Auto Spares,WKA010125622,KOL,KOL-WKA010125622,1,0101256CO-111852-1,4,0101256OF-111866-4,2,0101256AF-111860-2,1,0101256BF-111838-1,4,0101256SP-111877-4,1,0101256CB-111834-1,1,0101256COA-111820-1,1,0101256CYA-111822-1,1,0101256CD-111818-1,1,0101256CS-111867-1,1,0101256CK-111852-1,1,0101256BP-111836-1,1,0101256BS-111849-1,2,0101256WB-111873-2,0,-,0,-,1,0101256ADS-111880-1,1,0101256MT-111884-1,1,0101256SEA-111878-1,1,0101256RS-111866-1,18
KA01,Nema Auto Spares,WKA0114969,RAJ,RAJ-WKA0114969,0,-,0,-,2,0114969AF-111861-2,0,-,4,0114969SP-111878-4,0,-,0,-,1,0114969CYA-111823-1,0,-,1,0114969CS-111868-1,0,-,0,-,0,-,2,0114969WB-111874-2,0,-,0,-,1,0114969ADS-111881-1,1,0114969MT-111885-1,1,0114969SEA-111879-1,1,0114969RS-111867-1,9
KA01,Nema Auto Spares,WKA0115008,RAJ,RAJ-WKA0115008,0,-,4,0115008OF-111867-4,2,0115008AF-111862-2,0,-,4,0115008SP-111879-4,0,-,0,-,0,-,0,-,0,-,1,0115008CK-111853-1,0,-,0,-,2,0115008WB-111875-2,0,-,0,-,1,0115008ADS-111882-1,1,0115008MT-111886-1,1,0115008SEA-111880-1,1,0115008RS-111868-1,9
KA01,Nema Auto Spares,WKA0130071,KAO,KAO-WKA0130071,0,-,4,0130071OF-111868-4,2,0130071AF-111863-2,0,-,4,0130071SP-111880-4,0,-,0,-,1,0130071CYA-111824-1,0,-,0,-,0,-,0,-,0,-,2,0130071WB-111876-2,0,-,0,-,1,0130071ADS-111883-1,1,0130071MT-111887-1,1,0130071SEA-111881-1,1,0130071RS-111869-1,9
KA01,Nema Auto Spares,WKA0110078,KAM,KAM-WKA0110078,0,-,4,0110078OF-111869-4,2,0110078AF-111864-2,0,-,4,0110078SP-111881-4,0,-,0,-,1,0110078CYA-111825-1,0,-,1,0110078CS-111869-1,1,0110078CK-111854-1,0,-,0,-,2,0110078WB-111877-2,0,-,0,-,1,0110078ADS-111884-1,1,0110078MT-111888-1,1,0110078SEA-111882-1,1,0110078RS-111870-1,11
KA01,Nema Auto Spares,WKA0100497,RAJ,RAJ-WKA0100497,1,0100497CO-111853-1,4,0100497OF-111870-4,0,-,1,0100497BF-111839-1,4,0100497SP-111882-4,0,-,0,-,0,-,0,-,0,-,1,0100497CK-111855-1,0,-,0,-,2,0100497WB-111878-2,0,-,0,-,1,0100497ADS-111885-1,1,0100497MT-111889-1,1,0100497SEA-111883-1,1,0100497RS-111871-1,10
KA01,Nema Auto Spares,WKA010126302,KOL,KOL-WKA010126302,0,-,4,0101263OF-111871-4,0,-,0,-,4,0101263SP-111883-4,0,-,0,-,0,-,0,-,1,0101263CS-111870-1,1,0101263CK-111856-1,0,-,0,-,2,0101263WB-111879-2,0,-,0,-,1,0101263ADS-111886-1,1,0101263MT-111890-1,1,0101263SEA-111884-1,1,0101263RS-111872-1,9
KA01,Nema Auto Spares,WKA0102306,RAJ,RAJ-WKA0102306,0,-,4,0102306OF-111872-4,2,0102306AF-111865-2,1,0102306BF-111840-1,4,0102306SP-111884-4,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,0102306WB-111880-2,0,-,0,-,1,0102306ADS-111887-1,1,0102306MT-111891-1,1,0102306SEA-111885-1,1,0102306RS-111873-1,9
KA01,Nema Auto Spares,WKA0152850,KAM,KAM-WKA0152850,0,-,4,0152850OF-111873-4,0,-,0,-,4,0152850SP-111885-4,0,-,0,-,0,-,0,-,1,0152850CS-111871-1,1,0152850CK-111857-1,0,-,0,-,2,0152850WB-111881-2,0,-,0,-,1,0152850ADS-111888-1,1,0152850MT-111892-1,1,0152850SEA-111886-1,1,0152850RS-111874-1,9
KA01,Nema Auto Spares,WKA0158760,KAM,KAM-WKA0158760,0,-,4,0158760OF-111874-4,0,-,0,-,4,0158760SP-111886-4,0,-,0,-,0,-,0,-,1,0158760CS-111872-1,1,0158760CK-111858-1,0,-,0,-,0,-,0,-,0,-,1,0158760ADS-111889-1,1,0158760MT-111893-1,1,0158760SEA-111887-1,1,0158760RS-111875-1,8
KA01,Nema Auto Spares,WKA0101127,KOL,KOL-WKA0101127,0,-,4,0101127OF-111875-4,2,0101127AF-111866-2,0,-,4,0101127SP-111887-4,0,-,0,-,0,-,0,-,1,0101127CS-111873-1,1,0101127CK-111859-1,0,-,0,-,2,0101127WB-111882-2,0,-,0,-,1,0101127ADS-111890-1,1,0101127MT-111894-1,1,0101127SEA-111888-1,0,-,9
KA01,Nema Auto Spares,WKA0156466,GNG,GNG-WKA0156466,0,-,4,0156466OF-111876-4,0,-,0,-,0,-,0,-,0,-,0,-,0,-,1,0156466CS-111874-1,0,-,0,-,0,-,2,0156466WB-111883-2,1,0156466HL-111844-1,0,-,1,0156466ADS-111891-1,1,0156466MT-111895-1,1,0156466SEA-111889-1,0,-,7
KA01,Nema Auto Spares,WKA0119075,HLY,HLY-WKA0119075,0,-,4,0119075OF-111877-4,2,0119075AF-111867-2,0,-,4,0119075SP-111888-4,0,-,0,-,1,0119075CYA-111826-1,0,-,1,0119075CS-111875-1,0,-,0,-,1,0119075BS-111850-1,2,0119075WB-111884-2,0,-,0,-,1,0119075ADS-111892-1,1,0119075MT-111896-1,0,-,0,-,9
KA01,Nema Auto Spares,WKA0107414,RAJ,RAJ-WKA0107414,1,0107414CO-111854-1,4,0107414OF-111878-4,2,0107414AF-111868-2,0,-,4,0107414SP-111889-4,0,-,0,-,0,-,0,-,0,-,1,0107414CK-111860-1,0,-,0,-,2,0107414WB-111885-2,0,-,0,-,1,0107414ADS-111893-1,1,0107414MT-111897-1,0,-,1,0107414RS-111876-1,9
KA01,Nema Auto Spares,WKA0155904,KAM,KAM-WKA0155904,0,-,0,-,0,-,1,0155904BF-111841-1,4,0155904SP-111890-4,0,-,0,-,1,0155904CYA-111827-1,0,-,1,0155904CS-111876-1,1,0155904CK-111861-1,0,-,1,0155904BS-111851-1,2,0155904WB-111886-2,0,-,0,-,1,0155904ADS-111894-1,1,0155904MT-111898-1,1,0155904SEA-111890-1,1,0155904RS-111877-1,11
KA01,Nema Auto Spares,WKA0114977,RAJ,RAJ-WKA0114977,1,0114977CO-111855-1,4,0114977OF-111879-4,2,0114977AF-111869-2,1,0114977BF-111842-1,0,-,0,-,0,-,1,0114977CYA-111828-1,0,-,0,-,0,-,0,-,1,0114977BS-111852-1,2,0114977WB-111887-2,0,-,0,-,1,0114977ADS-111895-1,1,0114977MT-111899-1,0,-,1,0114977RS-111878-1,10
KA01,Nema Auto Spares,WKA0114954,RAJ,RAJ-WKA0114954,0,-,4,0114954OF-111880-4,2,0114954AF-111870-2,0,-,4,0114954SP-111891-4,0,-,0,-,1,0114954CYA-111829-1,0,-,0,-,0,-,0,-,0,-,2,0114954WB-111888-2,0,-,0,-,1,0114954ADS-111896-1,1,0114954MT-1118100-1,1,0114954SEA-111891-1,0,-,8
KA01,Nema Auto Spares,WKA0122311,KOL,KOL-WKA0122311,0,-,4,0122311OF-111881-4,2,0122311AF-111871-2,0,-,4,0122311SP-111892-4,0,-,0,-,0,-,0,-,1,0122311CS-111877-1,1,0122311CK-111862-1,1,0122311BP-111837-1,1,0122311BS-111853-1,2,0122311WB-111889-2,0,-,0,-,1,0122311ADS-111897-1,1,0122311MT-1118101-1,1,0122311SEA-111892-1,1,0122311RS-111879-1,12
KA01,Nema Auto Spares,WKA0114998,RAJ,RAJ-WKA0114998,0,-,4,0114998OF-111882-4,2,0114998AF-111872-2,0,-,4,0114998SP-111893-4,0,-,0,-,1,0114998CYA-111830-1,0,-,0,-,0,-,0,-,1,0114998BS-111854-1,2,0114998WB-111890-2,0,-,0,-,1,0114998ADS-111898-1,1,0114998MT-1118102-1,1,0114998SEA-111893-1,1,0114998RS-111880-1,10
KA01,Nema Auto Spares,WKA0162734,KAM,KAM-WKA0162734,0,-,4,0162734OF-111883-4,0,-,0,-,4,0162734SP-111894-4,0,-,0,-,1,0162734CYA-111831-1,0,-,0,-,1,0162734CK-111863-1,0,-,0,-,2,0162734WB-111891-2,0,-,0,-,1,0162734ADS-111899-1,1,0162734MT-1118103-1,1,0162734SEA-111894-1,1,0162734RS-111881-1,9
KA01,Nema Auto Spares,WKA0146731,HLY,HLY-WKA0146731,0,-,4,0146731OF-111884-4,2,0146731AF-111873-2,1,0146731BF-111843-1,4,0146731SP-111895-4,0,-,0,-,0,-,0,-,1,0146731CS-111878-1,0,-,0,-,0,-,2,0146731WB-111892-2,1,0146731HL-111845-1,0,-,1,0146731ADS-1118100-1,1,0146731MT-1118104-1,0,-,1,0146731RS-111882-1,10
KA01,Nema Auto Spares,WKA0117342,JHL,JHL-WKA0117342,0,-,4,0117342OF-111885-4,0,-,0,-,4,0117342SP-111896-4,0,-,0,-,1,0117342CYA-111832-1,0,-,1,0117342CS-111879-1,1,0117342CK-111864-1,0,-,0,-,2,0117342WB-111893-2,0,-,0,-,1,0117342ADS-1118101-1,1,0117342MT-1118105-1,1,0117342SEA-111895-1,1,0117342RS-111883-1,10
KA01,Nema Auto Spares,WKA0121471,KOL,KOL-WKA0121471,0,-,4,0121471OF-111886-4,2,0121471AF-111874-2,0,-,4,0121471SP-111897-4,1,0121471CB-111835-1,0,-,1,0121471CYA-111833-1,0,-,1,0121471CS-111880-1,1,0121471CK-111865-1,1,0121471BP-111838-1,1,0121471BS-111855-1,2,0121471WB-111894-2,0,-,0,-,1,0121471ADS-1118102-1,1,0121471MT-1118106-1,1,0121471SEA-111896-1,0,-,13
KA01,Nema Auto Spares,WKA0100185,RAJ,RAJ-WKA0100185,0,-,4,0100185OF-111887-4,2,0100185AF-111875-2,1,0100185BF-111844-1,4,0100185SP-111898-4,0,-,0,-,1,0100185CYA-111834-1,0,-,0,-,1,0100185CK-111866-1,0,-,0,-,2,0100185WB-111895-2,0,-,0,-,0,-,1,0100185MT-1118107-1,1,0100185SEA-111897-1,1,0100185RS-111884-1,10
KA01,Nema Auto Spares,WKA010143404,MAT,MAT-WKA010143404,0,-,4,0101434OF-111888-4,2,0101434AF-111876-2,1,0101434BF-111845-1,4,0101434SP-111899-4,0,-,0,-,0,-,0,-,1,0101434CS-111881-1,1,0101434CK-111867-1,0,-,0,-,2,0101434WB-111896-2,0,-,0,-,1,0101434ADS-1118103-1,1,0101434MT-1118108-1,1,0101434SEA-111898-1,1,0101434RS-111885-1,11
KA01,Nema Auto Spares,WKA0118852,HLY,HLY-WKA0118852,0,-,4,0118852OF-111889-4,0,-,1,0118852BF-111846-1,4,0118852SP-1118100-4,0,-,0,-,1,0118852CYA-111835-1,0,-,1,0118852CS-111882-1,0,-,0,-,0,-,2,0118852WB-111897-2,0,-,0,-,1,0118852ADS-1118104-1,1,0118852MT-1118109-1,1,0118852SEA-111899-1,1,0118852RS-111886-1,10
KA01,Nema Auto Spares,WKA0128050,KOL,KOL-WKA0128050,0,-,4,0128050OF-111890-4,2,0128050AF-111877-2,0,-,4,0128050SP-1118101-4,0,-,0,-,1,0128050CYA-111836-1,0,-,1,0128050CS-111883-1,0,-,0,-,1,0128050BS-111856-1,2,0128050WB-111898-2,0,-,0,-,1,0128050ADS-1118105-1,1,0128050MT-1118110-1,1,0128050SEA-1118100-1,1,0128050RS-111887-1,11
KA01,Nema Auto Spares,WKA0133899,GNG,GNG-WKA0133899,0,-,4,0133899OF-111891-4,0,-,0,-,4,0133899SP-1118102-4,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,2,0133899WB-111899-2,0,-,0,-,1,0133899ADS-1118106-1,1,0133899MT-1118111-1,1,0133899SEA-1118101-1,1,0133899RS-111888-1,7
KA01,Nema Auto Spares,WKA0182323,KAM,KAM-WKA0182323,0,-,4,0182323OF-111892-4,0,-,1,0182323BF-111847-1,4,0182323SP-1118103-4,0,-,0,-,1,0182323CYA-111837-1,0,-,0,-,1,0182323CK-111868-1,0,-,0,-,0,-,0,-,0,-,1,0182323ADS-1118107-1,1,0182323MT-1118112-1,1,0182323SEA-1118102-1,1,0182323RS-111889-1,9
KA01,Nema Auto Spares,WKA010144521,MAT,MAT-WKA010144521,0,-,4,0101445OF-111893-4,2,0101445AF-111878-2,1,0101445BF-111848-1,4,0101445SP-1118104-4,0,-,0,-,0,-,0,-,1,0101445CS-111884-1,0,-,0,-,0,-,0,-,0,-,0,-,1,0101445ADS-1118108-1,1,0101445MT-1118113-1,1,0101445SEA-1118103-1,1,0101445RS-111890-1,9
KA01,Nema Auto Spares,WKA010142847,MAT,MAT-WKA010142847,0,-,4,0101428OF-111894-4,2,0101428AF-111879-2,0,-,4,0101428SP-1118105-4,0,-,0,-,0,-,0,-,1,0101428CS-111885-1,1,0101428CK-111869-1,0,-,0,-,2,0101428WB-1118100-2,0,-,0,-,1,0101428ADS-1118109-1,1,0101428MT-1118114-1,1,0101428SEA-1118104-1,1,0101428RS-111891-1,10
KA01,Nema Auto Spares,WKA0162790,KOL,KOL-WKA0162790,0,-,4,0162790OF-111895-4,2,0162790AF-111880-2,1,0162790BF-111849-1,4,0162790SP-1118106-4,1,0162790CB-111836-1,0,-,0,-,0,-,1,0162790CS-111886-1,1,0162790CK-111870-1,0,-,1,0162790BS-111857-1,2,0162790WB-1118101-2,0,-,0,-,1,0162790ADS-1118110-1,1,0162790MT-1118115-1,1,0162790SEA-1118105-1,1,0162790RS-111892-1,13
KA01,Nema Auto Spares,WKA0122060,JHL,JHL-WKA0122060,1,0122060CO-111856-1,4,0122060OF-111896-4,2,0122060AF-111881-2,0,-,4,0122060SP-1118107-4,0,-,0,-,0,-,0,-,0,-,1,0122060CK-111871-1,0,-,1,0122060BS-111858-1,2,0122060WB-1118102-2,0,-,0,-,1,0122060ADS-1118111-1,1,0122060MT-1118116-1,1,0122060SEA-1118106-1,1,0122060RS-111893-1,11
KA01,Nema Auto Spares,WKA0137574,OMR,OMR-WKA0137574,0,-,4,0137574OF-111897-4,2,0137574AF-111882-2,0,-,4,0137574SP-1118108-4,0,-,0,-,1,0137574CYA-111838-1,0,-,1,0137574CS-111887-1,0,-,0,-,1,0137574BS-111859-1,2,0137574WB-1118103-2,0,-,0,-,1,0137574ADS-1118112-1,1,0137574MT-1118117-1,1,0137574SEA-1118107-1,1,0137574RS-111894-1,11
