DDT Code,DDT Name,IW Code,LOC Code,IW Category,COOLANT,Value,OIL FILTER,AIR FILTER - INLET,Till Date,Variance,BELT - BELT WATER PUMP,Till Date,Variance,BRAKE FLUID,Till Date,Variance,FUEL FILTER,Till Date,Variance,SERVICE KIT,Till Date,Variance,SPARK PLUG,Till Date,Variance,SPARK PLUG-Heater,Till Date,Variance,Value,CLUTCH - BEARING,Value,CLUTCH - COVER ASSY,Value,CLUTCH - CYLINDER ASSY,Value,CLUTCH - DISC,Value,CLUTCH - SET,Value,CLUTCH KIT,Value,BRAKE PAD,Value,BRAKE SHOE,Value,ARM ASSY - FRONT,Value,ARM ASSY - REAR,Value,SHOCK ABSORBER,Value,STRUTS - STRUT ASSY,Value,STRUTS - STRUT SET,STEERING - CASE SET,Till Date,Variance,STEERING - GEAR BOX ASSY,Till Date,Variance,STEERING - SHAFT ASSY,Till Date,Variance,STEERING - TIE ROD END,Till Date,Variance,BEARING -Wheel,Till Date,Variance,BELT - TIMING,Till Date,Variance,BULBS,Till Date,Variance, FRONT,Till Date,Variance,INTERMEDIATE,Till Date,Variance,HORN ASSY,Till Date,Variance,FUEL PUMP,Till Date,Variance,WEATHERSTRIP,Till Date,Variance,WINDSHIELD,Till Date,Variance,HEADLAMP,Till Date,Variance,TAIL LIGHT,Till Date,Variance,RADIATOR,Till Date,Variance, AIR DRYING SEALER,Till Date,Variance,MASKING TAPE,Till Date,Variance, SEALENT,Till Date,Variance,RUST SMASH,Till Date,Variance,Value,WIPER - BLADE,Value,WIPER KIT,Value
KA01,Nema Auto Spares,WKA0122329,KOL,25k-50k,6,1337.28,11,5,,,0,,,1,,,3,,,0,,,5,,,0,,,1696.59,2,851.55,2,1433.59,0,0,2,1386.71,0,0,0,0,0,0,0,0,0,0,0,0,2,2354.68,0,0,0,0,,,0,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,2,,,0,,,0,,,1,,,1,,,0,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0115004,RAJ,25k-50k,0,0,0,0,,,1,,,1,,,3,,,1,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,1,,,0,,,0,,,0,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0128633,KOL,25k-50k,2,445.76,16,5,,,1,,,1,,,3,,,1,,,5,,,1,,,2493.18,0,0,1,1165.62,0,0,1,1244.53,0,0,0,0,4,818.72,0,0,0,0,0,0,0,0,0,0,3,1,,,0,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,0,,,1,,,4,,,1,,,0,,,2,,,0,,,1,,,1,,,1,,,1,,,5685.93,0,0,0,0
KA01,Nema Auto Spares,WKA0125217,HLY,25k-50k,0,0,2,5,,,0,,,0,,,3,,,0,,,5,,,1,,,605.08,0,0,1,981.25,0,0,1,1431.25,0,0,0,0,2,2473.42,0,0,2,664.06,0,0,2,875,0,0,2,0,,,0,,,1,,,5,,,6,,,0,,,0,,,0,,,1,,,0,,,1,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,4496.86,0,0,0,0
KA01,Nema Auto Spares,WKA0120689,BNG,25k-50k,0,0,0,0,,,1,,,0,,,3,,,0,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,0,,,1,,,4,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0120582,HLY,25k-50k,0,0,3,5,,,1,,,0,,,3,,,0,,,5,,,1,,,674.57,2,1418.64,3,2943.75,0,0,3,4293.75,1,1406.25,0,0,0,0,0,0,2,782.8,0,0,1,625,0,0,1,0,,,0,,,1,,,5,,,6,,,0,,,0,,,0,,,1,,,1,,,1,,,4,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,0,,,2746.09,0,0,0,0
KA01,Nema Auto Spares,WKA0120056,KOL,25k-50k,1,222.88,0,5,,,1,,,0,,,3,,,0,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.62,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,1,,,1,,,4,,,0,,,2,,,0,,,1,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0124874,KAO,25k-50k,0,0,3,5,,,0,,,0,,,3,,,1,,,5,,,0,,,907.62,0,0,1,981.25,0,0,1,1431.25,0,0,0,0,0,0,0,0,2,2340.62,0,0,0,0,0,0,0,1,,,0,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,1,,,0,,,4,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0114979,RAJ,25k-50k,1,222.88,2,5,,,1,,,0,,,3,,,0,,,5,,,1,,,130.5,1,398.43,1,707.03,0,0,1,488.28,0,0,0,0,0,0,2,881.24,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,0,,,0,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0128638,KOL,25k-50k,5,1114.4,10,5,,,0,,,1,,,3,,,1,,,5,,,1,,,1627.1,0,0,3,2382.81,0,0,3,2439.83,0,0,0,0,7,1896.83,2,881.24,4,1565.6,0,0,0,0,0,0,0,1,,,1,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,1,,,1,,,4,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0120092,KOL,25k-50k,0,0,0,5,,,1,,,0,,,3,,,1,,,5,,,1,,,0,0,0,2,1962.5,0,0,2,2862.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,0,,,1,,,4,,,0,,,2,,,2,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0100526,RAJ,25k-50k,5,1114.4,6,5,,,1,,,0,,,3,,,0,,,5,,,1,,,416.94,0,0,0,0,0,0,0,0,0,0,0,0,1,1236.71,1,790.23,2,2340.62,0,0,0,0,0,0,0,1,,,0,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,1,,,0,,,4,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0119058,HLY,25k-50k,0,0,0,5,,,0,,,0,,,3,,,0,,,5,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1431.24,0,0,0,0,0,0,0,1,,,1,,,1,,,5,,,6,,,0,,,1,,,0,,,1,,,0,,,1,,,4,,,0,,,2,,,2,,,1,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0122294,KOL,25k-50k,0,0,0,5,,,0,,,0,,,3,,,1,,,5,,,1,,,0,0,0,3,2646.87,0,0,1,741.4,0,0,0,0,1,359.37,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,5,,,6,,,0,,,1,,,1,,,1,,,0,,,1,,,4,,,0,,,2,,,0,,,1,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0165256,OMR,5k-25k,0,0,0,0,,,0,,,0,,,0,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0120644,KOL,5k-25k,0,0,3,2,,,0,,,0,,,1,,,0,,,2,,,1,,,441.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0123169,BNG,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,1,2593.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0121066,BNG,5k-25k,0,0,0,2,,,1,,,1,,,1,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0111641,KOL,5k-25k,0,0,0,0,,,0,,,1,,,1,,,1,,,2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,5492.18,2,171.18,0,0
KA01,Nema Auto Spares,WKA0112804,RAJ,5k-25k,0,0,0,2,,,1,,,0,,,1,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,1,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0123987,HLY,5k-25k,0,0,1,2,,,1,,,1,,,1,,,1,,,2,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA010143230,MAT,5k-25k,0,0,4,2,,,1,,,1,,,1,,,1,,,2,,,1,,,977.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,667.18,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0114992,MAT,5k-25k,0,0,0,0,,,0,,,1,,,0,,,0,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,0,,,2,,,0,,,1,,,0,,,1,,,1,,,0,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0152755,KAM,5k-25k,0,0,0,0,,,0,,,1,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,2,,,0,,,0,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0115002,RAJ,5k-25k,3,668.64,0,0,,,0,,,0,,,1,,,0,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2756.24,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,1,,,0,,,1,,,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA010124883,OMR,5k-25k,0,0,3,0,,,0,,,0,,,0,,,1,,,2,,,0,,,670.33,0,0,0,0,0,0,0,0,0,0,1,1949.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,0,,,2,,,0,,,1,,,0,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA010143004,MAT,5k-25k,0,0,0,2,,,0,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0122315,KOL,5k-25k,0,0,1,0,,,0,,,0,,,0,,,1,,,0,,,0,,,302.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,0,,,1,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0119121,JHL,5k-25k,0,0,0,0,,,1,,,1,,,0,,,1,,,0,,,0,,,0,0,0,0,0,0,0,0,0,1,1695.31,0,0,0,0,0,0,4,5565.62,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,2,,,0,,,1,,,0,,,1,,,0,,,0,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0134426,KOL,5k-25k,0,0,0,2,,,0,,,1,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0149552,KAM,5k-25k,0,0,0,0,,,1,,,1,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,0,,,0,,,1,,,0,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0159151,KOL,5k-25k,0,0,2,2,,,1,,,0,,,0,,,1,,,0,,,1,,,138.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0105886,RAJ,5k-25k,0,0,0,2,,,1,,,0,,,1,,,1,,,2,,,1,,,0,0,0,0,0,1,2450.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0114950,RAJ,5k-25k,0,0,0,2,,,1,,,0,,,1,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0130333,KAO,5k-25k,0,0,8,0,,,1,,,0,,,0,,,1,,,0,,,0,,,1242.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,0,,,0,,,0,,,1,,,0,,,1,,,1,,,0,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0125366,HLY,5k-25k,0,0,2,2,,,1,,,0,,,0,,,1,,,2,,,1,,,605.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,782.8,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0124841,BNG,5k-25k,0,0,0,2,,,1,,,1,,,1,,,1,,,0,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,1,,,1,,,0,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,0,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0102566,RAJ,5k-25k,0,0,0,2,,,1,,,1,,,0,,,0,,,2,,,1,,,0,0,0,0,0,1,2450.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0114973,RAJ,5k-25k,0,0,0,0,,,1,,,1,,,0,,,1,,,2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,992.18,0,0,0,0,0,0,0,1,,,0,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0160279,JHL,5k-25k,0,0,7,2,,,0,,,0,,,1,,,0,,,2,,,1,,,477.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7021.86,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,0,,,0,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,3,1006.77
KA01,Nema Auto Spares,WKA0106826,RAJ,5k-25k,0,0,0,2,,,1,,,1,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0120134,KOL,5k-25k,0,0,0,2,,,0,,,0,,,1,,,0,,,2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,2027.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0114985,RAJ,5k-25k,0,0,2,0,,,1,,,1,,,0,,,1,,,2,,,1,,,134.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,0,,,2,,,0,,,0,,,0,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0114971,RAJ,5k-25k,0,0,0,2,,,1,,,1,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,332.03,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0152990,HLY,5k-25k,0,0,1,2,,,0,,,1,,,1,,,1,,,0,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,0,,,0,,,1,,,0,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0148934,KOL,5k-25k,0,0,4,2,,,1,,,1,,,0,,,1,,,2,,,1,,,744.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,1,,,0,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0127192,JHL,5k-25k,0,0,0,2,,,0,,,1,,,1,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0110018,BNG,5k-25k,0,0,0,0,,,1,,,0,,,1,,,0,,,2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,1,,,2,,,0,,,0,,,1,,,1,,,1,,,0,,,0,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0124369,BNG,5k-25k,0,0,0,2,,,1,,,1,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,1,2593.75,0,0,0,0,0,0,4,10710.92,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0115720,MAT,5k-25k,0,0,5,2,,,0,,,0,,,0,,,1,,,2,,,1,,,580.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0,,,0,,,2,,,0,,,1,,,0,,,1,,,1,,,0,,,0,,,1,,,1,,,0,,,0,,,1,,,1,,,0,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0156596,KOL,5k-25k,0,0,1,2,,,0,,,1,,,1,,,1,,,2,,,1,,,302.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,0,,,0,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA010144563,OMR,5k-25k,0,0,0,2,,,1,,,0,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0148971,KOL,5k-25k,0,0,0,0,,,0,,,1,,,1,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,0,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,0,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0107932,OMR,5k-25k,0,0,1,0,,,0,,,1,,,0,,,1,,,0,,,1,,,302.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,1,,,1,,,1,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA010125622,KOL,5k-25k,1,222.88,1,2,,,1,,,1,,,1,,,1,,,2,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,1,417.79,0,0
KA01,Nema Auto Spares,WKA0114969,RAJ,5k-25k,0,0,0,0,,,1,,,1,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,0,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0143988,BNG,5k-25k,0,0,10,2,,,1,,,1,,,1,,,1,,,2,,,1,,,694.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0115008,RAJ,5k-25k,0,0,1,2,,,1,,,0,,,1,,,1,,,0,,,1,,,69.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0130071,KAO,5k-25k,0,0,1,0,,,1,,,0,,,0,,,1,,,2,,,1,,,302.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0110078,KAM,5k-25k,0,0,5,2,,,1,,,0,,,0,,,0,,,2,,,1,,,347.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,0,,,2,,,0,,,1,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA0100497,RAJ,5k-25k,0,0,0,0,,,0,,,1,,,0,,,1,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,1,,,0,,,2,,,1,,,0,,,0,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,0
KA01,Nema Auto Spares,WKA010126302,KOL,5k-25k,0,0,0,0,,,0,,,0,,,0,,,0,,,2,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,,1,,,2,,,2,,,0,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,1,,,1,,,1,,,0,0,0,0,0
